player_id,wikidata_id,fifa_id,espn_id,display_name,name_ascii,date_of_birth,place_of_birth,birth_country,birth_lat,birth_lon,height_cm,primary_position,image_commons_title,image_url,image_author,image_license,image_source_url,bio_source_url,data_confidence,manual_review_flag,notes
p_alg_jaouen_hadjam_0bd5d114,Q98561102,,,Jaouen Hadjam,Jaouen Hadjam,2003-03-26,Paris,France,,,,defender,File:RC Lens - FC Nantes (28-10-2023) 10.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RC%20Lens%20-%20FC%20Nantes%20%2828-10-2023%29%2010.jpg,,,,https://www.wikidata.org/wiki/Q98561102,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q98561102; score=163; margin=163
p_alg_luca_zidane_9bb39f36,Q19952334,,,Luca Zidane,Luca Zidane,1998-05-13,Marseille,France,,,,goalkeeper,File:Real Madrid C.F. the Winner Of The Champions League in 2018 (1) (Luca).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Real%20Madrid%20C.F.%20the%20Winner%20Of%20The%20Champions%20League%20in%202018%20%281%29%20%28Luca%29.jpg,,,,https://www.wikidata.org/wiki/Q19952334,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q19952334; score=163; margin=163
p_alg_melvin_masstil_9362665c,,,,Melvin Masstil,Melvin Masstil,,,,,,,goalkeeper,,,,,,,wikidata_no_match,TRUE,No Wikidata candidates found.
p_alg_mohamed_amine_amoura_56f3780c,,,,Mohamed Amine Amoura,Mohamed Amine Amoura,,,,,,,forward,,,,,,,wikidata_no_match,TRUE,No Wikidata candidates found.
p_alg_mohamed_amine_tougai_d2bbe8d2,Q81659662,,,Mohamed Amine Tougai,Mohamed Amine Tougai,2000-01-22,Bourouba,Algeria,,,,defender,File:Mohamed Amine Tougai.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20Amine%20Tougai.jpg,,,,https://www.wikidata.org/wiki/Q81659662,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q81659662; score=163; margin=163
p_alg_nabil_bentaleb_b4544369,Q15410320,,,Nabil Bentaleb,Nabil Bentaleb,1994-11-24,Lille,France,,,,midfielder,File:Nabil Bentaleb.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Nabil%20Bentaleb.jpg,,,,https://www.wikidata.org/wiki/Q15410320,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q15410320; score=193; margin=193
p_alg_nadir_benbouali_bb5a8a6a,,,,Nadir Benbouali,Nadir Benbouali,,,,,,,forward,,,,,,,wikidata_no_match,TRUE,No Wikidata candidates found.
p_alg_oussama_benbot_899e999e,Q84601192,,,Oussama Benbot,Oussama Benbot,1994-10-11,Aïn M'lila,Algeria,,,,goalkeeper,,,,,,https://www.wikidata.org/wiki/Q84601192,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q84601192; score=160; margin=160
p_alg_rafik_belghali_e4487e93,Q106030853,,,Rafik Belghali,Rafik Belghali,2002-06-07,Leuven,Belgium,,,,defender,,,,,,https://www.wikidata.org/wiki/Q106030853,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q106030853; score=130; margin=130
p_alg_ramiz_zerrouki_365c4fe7,Q73149048,,,Ramiz Zerrouki,Ramiz Zerrouki,1998-05-26,Amsterdam,Netherlands,,,,midfielder,File:Ramiz zerrouki-1672746224.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ramiz%20zerrouki-1672746224.jpg,,,,https://www.wikidata.org/wiki/Q73149048,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q73149048; score=163; margin=163
p_alg_ramy_bensebaini_3cd59af9,Q17484446,,,Ramy Bensebaini,Ramy Bensebaini,1995-04-16,Constantine,Algeria,,,,defender,"File:Stade rennais vs USM Alger, July 16th 2016 - 25.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Stade%20rennais%20vs%20USM%20Alger%2C%20July%2016th%202016%20-%2025.jpg,,,,https://www.wikidata.org/wiki/Q17484446,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q17484446; score=193; margin=193
p_alg_rayan_ait_nouri_5cb1bf64,Q50825738,,,Rayan Ait Nouri,Rayan Ait Nouri,2001-06-06,Montreuil,France,,,,defender,File:Rayan Aït-Nouri playing for Algeria in 2024 (cropped).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rayan%20A%C3%AFt-Nouri%20playing%20for%20Algeria%20in%202024%20%28cropped%29.jpg,,,,https://www.wikidata.org/wiki/Q50825738,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q50825738; score=163; margin=163
p_alg_riyad_mahrez_cf3747ad,Q8338725,,,Riyad Mahrez,Riyad Mahrez,1991-02-21,Clichy,France,,,,forward,File:Mahrez 2021.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Mahrez%202021.jpg,,,,https://www.wikidata.org/wiki/Q8338725,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q8338725; score=153; margin=153
p_alg_samir_chergui_ab6dd360,Q104745615,,,Samir Chergui,Samir Chergui,1999-02-06,Arpajon,France,,,,defender,,,,,,https://www.wikidata.org/wiki/Q104745615,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q104745615; score=150; margin=150
p_alg_yassine_titraoui_dce1a510,,,,Yassine Titraoui,Yassine Titraoui,,,,,,,midfielder,,,,,,,wikidata_no_match,TRUE,No Wikidata candidates found.
p_alg_zinedine_belaid_80b40d09,,,,Zinedine Belaid,Zinedine Belaid,,,,,,,defender,,,,,,,wikidata_no_match,TRUE,No Wikidata candidates found.
p_arg_alexis_mac_allister_5fb6c1df,Q33297140,,,Alexis Mac Allister,Alexis Mac Allister,1998-12-24,Santa Rosa,Argentina,,,,midfielder,File:Alexis Mac Allister WC 2022.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexis%20Mac%20Allister%20WC%202022.jpg,,,,https://www.wikidata.org/wiki/Q33297140,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q33297140; score=163; margin=163
p_arg_cristian_romero_8fab5f9e,Q28058687,,,Cristian Romero,Cristian Romero,1998-04-27,Córdoba,Argentina,,,,defender,File:Cristian Romero WC2022.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Cristian%20Romero%20WC2022.jpg,,,,https://www.wikidata.org/wiki/Q28058687,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q28058687; score=163; margin=33
p_arg_emiliano_martinez_c1a843dd,Q3275904,,,Emiliano Martínez,Emiliano Martinez,1992-09-02,Mar del Plata,Argentina,,,,goalkeeper,File:St. Louis City vs Aston Villa (Jul 2025) 14 (Emiliano Martínez).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/St.%20Louis%20City%20vs%20Aston%20Villa%20%28Jul%202025%29%2014%20%28Emiliano%20Mart%C3%ADnez%29.jpg,,,,https://www.wikidata.org/wiki/Q3275904,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q3275904; score=163; margin=50
p_arg_enzo_fernandez_0572786a,Q96105248,,,Enzo Fernández,Enzo Fernandez,2001-01-17,General San Martín,Argentina,,,,midfielder,File:Enzo Fernández 2025 FIFA Club World Cup Final.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Enzo%20Fern%C3%A1ndez%202025%20FIFA%20Club%20World%20Cup%20Final.jpg,,,,https://www.wikidata.org/wiki/Q96105248,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q96105248; score=163; margin=23
p_arg_exequiel_palacios_caaa7c6d,Q19345715,,,Exequiel Palacios,Exequiel Palacios,1998-10-05,Famaillá,Argentina,,,,midfielder,"File:Exequiel Palacios, 2022-07-31, Saisoneröffnung Bayer 04, Leverkusen (1).jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Exequiel%20Palacios%2C%202022-07-31%2C%20Saisoner%C3%B6ffnung%20Bayer%2004%2C%20Leverkusen%20%281%29.jpg,,,,https://www.wikidata.org/wiki/Q19345715,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q19345715; score=163; margin=163
p_arg_facundo_medina_5f424a87,Q28056787,,,Facundo Medina,Facundo Medina,1999-05-28,Buenos Aires,Argentina,,,,defender,File:Entraînement du RC Lens - 15 juillet 2020 21.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Entra%C3%AEnement%20du%20RC%20Lens%20-%2015%20juillet%202020%2021.jpg,,,,https://www.wikidata.org/wiki/Q28056787,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q28056787; score=193; margin=143
p_arg_geronimo_rulli_1f840d31,Q5879014,,,Gerónimo Rulli,Geronimo Rulli,1992-05-20,La Plata,Argentina,,,,goalkeeper,File:Rulli asse om 2425.png,http://commons.wikimedia.org/wiki/Special:FilePath/Rulli%20asse%20om%202425.png,,,,https://www.wikidata.org/wiki/Q5879014,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q5879014; score=163; margin=163
p_arg_giovani_lo_celso_5503c556,Q20743436,,,Giovani Lo Celso,Giovani Lo Celso,1996-04-09,Rosario,Argentina,,,,midfielder,"File:2020-03-10 Fußball, Männer, UEFA Champions League Achtelfinale, RB Leipzig - Tottenham Hotspur 1DX 3705 by Stepro.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/2020-03-10%20Fu%C3%9Fball%2C%20M%C3%A4nner%2C%20UEFA%20Champions%20League%20Achtelfinale%2C%20RB%20Leipzig%20-%20Tottenham%20Hotspur%201DX%203705%20by%20Stepro.jpg,,,,https://www.wikidata.org/wiki/Q20743436,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q20743436; score=163; margin=163
p_arg_giuliano_simeone_9c448df8,Q111672750,,,Giuliano Simeone,Giuliano Simeone,2002-12-18,Rome,Italy,,,,forward,"File:Giuliano Simeone, FC Salzburg vs. Atletico Madrid (2025-01-29 UEFA Championsleague) 53 (cropped).jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Giuliano%20Simeone%2C%20FC%20Salzburg%20vs.%20Atletico%20Madrid%20%282025-01-29%20UEFA%20Championsleague%29%2053%20%28cropped%29.jpg,,,,https://www.wikidata.org/wiki/Q111672750,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q111672750; score=153; margin=153
p_arg_gonzalo_montiel_aef86bee,Q26255087,,,Gonzalo Montiel,Gonzalo Montiel,1997-01-01,Virrey del Pino,Argentina,,,,defender,File:Palestino - River Plate 20190424 05.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Palestino%20-%20River%20Plate%2020190424%2005.jpg,,,,https://www.wikidata.org/wiki/Q26255087,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q26255087; score=193; margin=193
p_arg_jose_manuel_lopez_6501b924,Q104903216,,,Jose Manuel López,Jose Manuel Lopez,2000-12-06,San Lorenzo,Argentina,,,,forward,File:Flaco-Lopez-Palmeiras-Cuiaba-abr2023-03.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Flaco-Lopez-Palmeiras-Cuiaba-abr2023-03.jpg,,,,https://www.wikidata.org/wiki/Q104903216,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q104903216; score=163; margin=33
p_arg_juan_musso_67aa6620,Q5951550,,,Juan Musso,Juan Musso,1994-05-06,San Nicolás de los Arroyos,Argentina,,,,goalkeeper,File:Musso Udinese.png,http://commons.wikimedia.org/wiki/Special:FilePath/Musso%20Udinese.png,,,,https://www.wikidata.org/wiki/Q5951550,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q5951550; score=163; margin=163
p_arg_julian_alvarez_797f95f2,Q59381180,,,Julián Álvarez,Julian Alvarez,2000-01-31,Calchín,Argentina,,,,forward,File:Julián Álvarez (footballer) 2023.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Juli%C3%A1n%20%C3%81lvarez%20%28footballer%29%202023.jpg,,,,https://www.wikidata.org/wiki/Q59381180,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q59381180; score=163; margin=85
p_arg_lautaro_martinez_6a845476,Q21484126,,,Lautaro Martínez,Lautaro Martinez,1997-08-22,Bahía Blanca,Argentina,,,,forward,File:ARGENTINA VS VENEZUELA Lautaro (cropped).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/ARGENTINA%20VS%20VENEZUELA%20Lautaro%20%28cropped%29.jpg,,,,https://www.wikidata.org/wiki/Q21484126,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q21484126; score=163; margin=163
p_arg_leandro_paredes_03c0d6ce,Q630170,,,Leandro Paredes,Leandro Paredes,1994-06-29,San Justo,Argentina,,,,midfielder,File:Leandro Paredes 2018 (cropped).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Leandro%20Paredes%202018%20%28cropped%29.jpg,,,,https://www.wikidata.org/wiki/Q630170,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q630170; score=163; margin=163
p_arg_leonardo_balerdi_27a86eed,Q50233588,,,Leonardo Balerdi,Leonardo Balerdi,1999-01-26,Villa Mercedes,Argentina,,,,defender,File:Leonardo Balerdi OM (cropped).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Leonardo%20Balerdi%20OM%20%28cropped%29.jpg,,,,https://www.wikidata.org/wiki/Q50233588,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q50233588; score=193; margin=193
p_arg_lionel_messi_a65fe07a,Q615,,,Lionel Messi,Lionel Messi,1987-06-24,Rosario,Argentina,,,,forward,File:Lionel Messi White House 2026 (3x4 cropped).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lionel%20Messi%20White%20House%202026%20%283x4%20cropped%29.jpg,,,,https://www.wikidata.org/wiki/Q615,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q615; score=193; margin=148
p_arg_lisandro_martinez_3b573d93,Q30881092,,,Lisandro Martínez,Lisandro Martinez,1998-01-18,Gualeguay,Argentina,,,,defender,File:Lisandro Martinez 2022.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lisandro%20Martinez%202022.jpg,,,,https://www.wikidata.org/wiki/Q30881092,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q30881092; score=163; margin=163
p_arg_nahuel_molina_7f1b1e08,Q22082590,,,Nahuel Molina,Nahuel Molina,1998-04-06,Embalse,Argentina,,,,defender,File:Nahuel Molina WC2022.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Nahuel%20Molina%20WC2022.jpg,,,,https://www.wikidata.org/wiki/Q22082590,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q22082590; score=193; margin=193
p_arg_nico_paz_80721f86,Q111336539,,,Nico Paz,Nico Paz,2004-09-08,Santa Cruz de Tenerife,Spain,,,,forward,File:Nico Paz Como 2025.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Nico%20Paz%20Como%202025.jpg,,,,https://www.wikidata.org/wiki/Q111336539,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q111336539; score=153; margin=153
p_arg_nicolas_gonzalez_fbfd120f,,,,Nicolás González,Nicolas Gonzalez,,,,,,,forward,,,,,,,wikidata_match_needs_review,TRUE,Needs Wikidata review; top candidate=Q43381082; score=163; margin=13
p_arg_nicolas_otamendi_3a1c796d,Q182063,,,Nicolás Otamendi,Nicolas Otamendi,1988-02-12,Buenos Aires,Argentina,,,,defender,File:Argentina team in St. Petersburg (cropped) Otamendi.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Argentina%20team%20in%20St.%20Petersburg%20%28cropped%29%20Otamendi.jpg,,,,https://www.wikidata.org/wiki/Q182063,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q182063; score=193; margin=193
p_arg_nicolas_tagliafico_ed77a5b4,Q3876530,,,Nicolás Tagliafico,Nicolas Tagliafico,1992-08-31,Rafael Calzada,Argentina,,,,defender,File:Tagliafico with Lyon in 2022.png,http://commons.wikimedia.org/wiki/Special:FilePath/Tagliafico%20with%20Lyon%20in%202022.png,,,,https://www.wikidata.org/wiki/Q3876530,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q3876530; score=163; margin=163
p_arg_rodrigo_de_paul_8af82594,Q6110670,,,Rodrigo De Paul,Rodrigo De Paul,1994-05-24,Sarandí,Argentina,,,,midfielder,File:Rodrigo De Paul NYCFC Miami 24 Sep 2025-018 (cropped).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rodrigo%20De%20Paul%20NYCFC%20Miami%2024%20Sep%202025-018%20%28cropped%29.jpg,,,,https://www.wikidata.org/wiki/Q6110670,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q6110670; score=153; margin=140
p_arg_thiago_almada_3bc6dc24,Q57293140,,,Thiago Almada,Thiago Almada,2001-04-26,Fuerte Apache,Argentina,,,,forward,File:Almada asse ol 2425.png,http://commons.wikimedia.org/wiki/Special:FilePath/Almada%20asse%20ol%202425.png,,,,https://www.wikidata.org/wiki/Q57293140,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q57293140; score=163; margin=163
p_arg_valentin_barco_e3b78216,Q107542811,,,Valentín Barco,Valentin Barco,2004-07-23,Buenos Aires,Argentina,,,,midfielder,File:Entrenamiento Argentina Sub20 previo al mundial - BugWarp (13) (cropped) (cropped).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Entrenamiento%20Argentina%20Sub20%20previo%20al%20mundial%20-%20BugWarp%20%2813%29%20%28cropped%29%20%28cropped%29.jpg,,,,https://www.wikidata.org/wiki/Q107542811,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q107542811; score=153; margin=153
p_aus_aiden_o_neill_efb600c3,Q26485052,,,Aiden O'Neill,Aiden O'Neill,1998-07-04,Brisbane,Australia,,,,midfielder,File:Aiden O'Neill CF Montreal NYCFC 6.28.25-034 (cropped).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Aiden%20O%27Neill%20CF%20Montreal%20NYCFC%206.28.25-034%20%28cropped%29.jpg,,,,https://www.wikidata.org/wiki/Q26485052,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q26485052; score=163; margin=163
p_aus_ajdin_hrustic_175f7377,Q29109911,,,Ajdin Hrustic,Ajdin Hrustic,1996-07-05,Dandenong,Australia,,,,forward,File:2022128170418 2022-05-08 Fussball Eintracht Frankfurt vs Borussia Mönchengladbach - Sven - 1D X MK II - 2055 - B70I8166 (Ajdin Hrustić cropped).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/2022128170418%202022-05-08%20Fussball%20Eintracht%20Frankfurt%20vs%20Borussia%20M%C3%B6nchengladbach%20-%20Sven%20-%201D%20X%20MK%20II%20-%202055%20-%20B70I8166%20%28Ajdin%20Hrusti%C4%87%20cropped%29.jpg,,,,https://www.wikidata.org/wiki/Q29109911,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q29109911; score=153; margin=153
p_aus_alessandro_circati_764625f7,Q111020508,,,Alessandro Circati,Alessandro Circati,2003-10-10,Fidenza,Italy,,,,defender,,,,,,https://www.wikidata.org/wiki/Q111020508,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q111020508; score=150; margin=150
p_aus_awer_mabil_1ac388bf,Q4830013,,,Awer Mabil,Awer Mabil,1995-09-15,Kakuma,Kenya,,,,forward,File:Awer Mabil for Australia against Syria 15 January 2019 Asian Cup.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Awer%20Mabil%20for%20Australia%20against%20Syria%2015%20January%202019%20Asian%20Cup.jpg,,,,https://www.wikidata.org/wiki/Q4830013,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q4830013; score=153; margin=153
p_aus_aziz_behich_63afe512,Q2947963,,,Aziz Behich,Aziz Behich,1990-12-16,Moonee Ponds,Australia,,,,defender,File:Aziz Behich.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Aziz%20Behich.jpg,,,,https://www.wikidata.org/wiki/Q2947963,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q2947963; score=193; margin=193
p_aus_cameron_burgess_86ce5eeb,Q17496350,,,Cameron Burgess,Cameron Burgess,1995-10-21,Aberdeen,United Kingdom,,,,defender,File:Cameron Burgess (cropped).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Cameron%20Burgess%20%28cropped%29.jpg,,,,https://www.wikidata.org/wiki/Q17496350,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q17496350; score=143; margin=143
p_aus_cameron_devlin_644bde9b,Q57017726,,,Cameron Devlin,Cameron Devlin,1998-06-07,Australia,Australia,,,,midfielder,File:Cameron Devlin 2021.png,http://commons.wikimedia.org/wiki/Special:FilePath/Cameron%20Devlin%202021.png,,,,https://www.wikidata.org/wiki/Q57017726,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q57017726; score=163; margin=163
p_aus_connor_metcalfe_12fb1964,Q51213832,,,Connor Metcalfe,Connor Metcalfe,1999-11-05,Newcastle,Australia,,,,forward,File:4822293 AE7I6590 - Connor Metcalfe.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/4822293%20AE7I6590%20-%20Connor%20Metcalfe.jpg,,,,https://www.wikidata.org/wiki/Q51213832,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q51213832; score=183; margin=183
p_aus_cristian_volpato_70261c9a,Q109924046,,,Cristian Volpato,Cristian Volpato,2003-11-15,Camperdown,Australia,,,,forward,"File:FC Internazionale Milano v US Sassuolo Calcio, 21 September 2025 - 08 (Cristian Volpato).jpg",http://commons.wikimedia.org/wiki/Special:FilePath/FC%20Internazionale%20Milano%20v%20US%20Sassuolo%20Calcio%2C%2021%20September%202025%20-%2008%20%28Cristian%20Volpato%29.jpg,,,,https://www.wikidata.org/wiki/Q109924046,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q109924046; score=153; margin=153
p_aus_harry_souttar_af530958,Q24084205,,,Harry Souttar,Harry Souttar,1998-10-22,Aberdeen,United Kingdom,,,,defender,File:4822293 AE7I6590 (cropped).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/4822293%20AE7I6590%20%28cropped%29.jpg,,,,https://www.wikidata.org/wiki/Q24084205,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q24084205; score=173; margin=173
p_aus_jackson_irvine_eeed0b95,Q10544594,,,Jackson Irvine,Jackson Irvine,1993-03-07,Melbourne,Australia,,,,midfielder,File:Chile VS. Australia (3) (cropped) 2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Chile%20VS.%20Australia%20%283%29%20%28cropped%29%202.jpg,,,,https://www.wikidata.org/wiki/Q10544594,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q10544594; score=193; margin=193
p_aus_jacob_italiano_9d055542,Q43303848,,,Jacob Italiano,Jacob Italiano,2001-07-30,Australia,Australia,,,,defender,,,,,,https://www.wikidata.org/wiki/Q43303848,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q43303848; score=150; margin=150
p_aus_jason_geria_ca25f974,Q10556049,,,Jason Geria,Jason Geria,1993-05-10,Canberra,Australia,,,,defender,File:Geria Victory Training May 2015.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Geria%20Victory%20Training%20May%202015.jpg,,,,https://www.wikidata.org/wiki/Q10556049,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q10556049; score=193; margin=193
p_aus_jordan_bos_65625b94,Q109768459,,,Jordan Bos,Jordan Bos,2002-10-29,Point Cook,Australia,,,,defender,File:Jordan Bos.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Jordan%20Bos.JPG,,,,https://www.wikidata.org/wiki/Q109768459,wikidata_auto_match_high,FALSE,Auto-matched to Wikidata Q109768459; score=193; margin=105
